clientDevice,0.11879049676025918
transaction,0.09503239740820735
gameStarted,0.058315334773218146
missionCompleted,0.047516198704103674
newPlayer,0.04103671706263499
levelUp,0.01511879049676026
missionStarted,0.012958963282937365
achievement,0.01079913606911447
missionFailed,0.01079913606911447
missionAbandoned,0.008639308855291577
adRequest,0.008639308855291577
outOfGameSend,0.008639308855291577
matchLost,0.0064794816414686825
itemActioned,0.0064794816414686825
uiInteraction,0.0064794816414686825
notificationOpened,0.0064794816414686825
socialConnect,0.0064794816414686825
appsFlyerAttribution,0.0064794816414686825
options,0.0064794816414686825
charactorCreated,0.0064794816414686825
gameEnded,0.0064794816414686825
engageResponse,0.0064794816414686825
notificationServices,0.004319654427645789
levelPlayed,0.004319654427645789
addCard,0.004319654427645789
itemCollected,0.004319654427645789
matchSummary,0.004319654427645789
adClosed,0.004319654427645789
adShow,0.004319654427645789
giftSent,0.004319654427645789
matchEnd,0.004319654427645789
playerDied,0.004319654427645789
adShown,0.004319654427645789
boosterPurchase,0.0021598272138228943
periodicBonusCollected,0.0021598272138228943
islandExplored,0.0021598272138228943
viewClosed,0.0021598272138228943
actionUsed,0.0021598272138228943
fishingLureThrown,0.0021598272138228943
pvpCompleted,0.0021598272138228943
adStart,0.0021598272138228943
level_played,0.0021598272138228943
kill,0.0021598272138228943
hubEntered,0.0021598272138228943
deckCardAdded,0.0021598272138228943
ftueInteraction,0.0021598272138228943
sendRegistration,0.0021598272138228943
modifyWeaponCard,0.0021598272138228943
armoryNaut,0.0021598272138228943
level_19_reached,0.0021598272138228943
heroStatus,0.0021598272138228943
matchStarted,0.0021598272138228943
load_time,0.0021598272138228943
gemsTransaction,0.0021598272138228943
levelStarted,0.0021598272138228943
squadDissolved,0.0021598272138228943
matchRequestCancel,0.0021598272138228943
consumableUsed,0.0021598272138228943
ftueLandmark,0.0021598272138228943
spinEvent,0.0021598272138228943
loading,0.0021598272138228943
app_start,0.0021598272138228943
rateUs,0.0021598272138228943
playerLogin,0.0021598272138228943
levelProgression,0.0021598272138228943
pvpRatingChanged,0.0021598272138228943
adInterstitial,0.0021598272138228943
draftingCompleted,0.0021598272138228943
treasure,0.0021598272138228943
at_complete_building_contract,0.0021598272138228943
gain_gem,0.0021598272138228943
funnelIntroMatchKickOff,0.0021598272138228943
tutorial_27_heli,0.0021598272138228943
songCompleted,0.0021598272138228943
roundDeath,0.0021598272138228943
battleEvent,0.0021598272138228943
incrementStat,0.0021598272138228943
battleSend,0.0021598272138228943
matchWon,0.0021598272138228943
sceneLoaded,0.0021598272138228943
monsterMissionSummary,0.0021598272138228943
faLevelFailure,0.0021598272138228943
purchaseInCoins,0.0021598272138228943
performanceNetworkServer,0.0021598272138228943
ftueStepComplete,0.0021598272138228943
game_finish_stage,0.0021598272138228943
cozManagement,0.0021598272138228943
lobbyLoaded,0.0021598272138228943
levelFinished,0.0021598272138228943
app_rating,0.0021598272138228943
screen_loaded,0.0021598272138228943
postgame_voting_map,0.0021598272138228943
double_hint,0.0021598272138228943
roomEnd,0.0021598272138228943
loading_finished,0.0021598272138228943
fc_timeLimitedOffer,0.0021598272138228943
increaseXP,0.0021598272138228943
userLogout,0.0021598272138228943
tutorialCompleted,0.0021598272138228943
otaProgress,0.0021598272138228943
interstitial,0.0021598272138228943
leagueRoundPlay,0.0021598272138228943
missionOutOfPossibleMoves,0.0021598272138228943
playerSpinMAFIA,0.0021598272138228943
start_page_loadingStart1,0.0021598272138228943
questStarted,0.0021598272138228943
clueResponse,0.0021598272138228943
enableFlashlight,0.0021598272138228943
iapPurchaseStarted,0.0021598272138228943
upgradePlane,0.0021598272138228943
purchase,0.0021598272138228943
appLifecycle,0.0021598272138228943
smak,0.0021598272138228943
economyAssigned,0.0021598272138228943
userFeedback,0.0021598272138228943
missionStatistics,0.0021598272138228943
bingoRoundPlayed,0.0021598272138228943
playerComboLanded,0.0021598272138228943
adBanner,0.0021598272138228943
upgradeShip,0.0021598272138228943
roomBetSuccess,0.0021598272138228943
bti_sendInvite,0.0021598272138228943
game_event_card_destroyed,0.0021598272138228943
adVideo,0.0021598272138228943
stageStart,0.0021598272138228943
tournamentEnded,0.0021598272138228943
wonTournament,0.0021598272138228943
newScore,0.0021598272138228943
bubbleShooterLevel,0.0021598272138228943
expozitionStart,0.0021598272138228943
battleReplay,0.0021598272138228943
spinSummary,0.0021598272138228943
nightLoose_lostBuilding,0.0021598272138228943
puzzleCreationStarted,0.0021598272138228943
wtQuestComplete,0.0021598272138228943
user_system,0.0021598272138228943
gldVersion,0.0021598272138228943
kochavaAttribution,0.0021598272138228943
matchStart,0.0021598272138228943
spatialOSClientCloseAppDuringConnectionAttempt,0.0021598272138228943
pressedAskMeLater,0.0021598272138228943
ftueStepCompleted,0.0021598272138228943
gameResult,0.0021598272138228943
ftueData,0.0021598272138228943
clanChat,0.0021598272138228943
boosterUsed,0.0021598272138228943
battleEnd,0.0021598272138228943
gameProgressChanged,0.0021598272138228943
cofre_mapa,0.0021598272138228943
ftueMatchThreeStarsGained,0.0021598272138228943
itemBought,0.0021598272138228943
battleForfeit,0.0021598272138228943
login,0.0021598272138228943
featureIntroductionChainVersion,0.0021598272138228943
creditsAdded,0.0021598272138228943
raLevelSuccess,0.0021598272138228943
ads_level2AdsCounter,0.0021598272138228943
gameAccountSwitch,0.0021598272138228943
ylandCreated,0.0021598272138228943
buy_offer_initiated,0.0021598272138228943
startQuarkJob,0.0021598272138228943
chat,0.0021598272138228943
ftue_6,0.0021598272138228943
paradeLaunch,0.0021598272138228943
