gameStarted,3.9435248296007788
newPlayer,3.6027263875365136
clientDevice,3.359298928919182
transaction,2.8237585199610518
levelUp,1.3631937682570594
missionCompleted,1.2658227848101267
missionStarted,1.1197663096397275
gameEnded,0.9250243427458615
notificationOpened,0.8276533592989289
appsFlyerAttribution,0.8276533592989289
missionFailed,0.7302823758519961
options,0.6815968841285297
engageResponse,0.5355404089581304
notificationServices,0.5355404089581304
uiInteraction,0.486854917234664
outOfGameSend,0.43816942551119775
missionAbandoned,0.38948393378773133
matchWon,0.2921129503407984
adShow,0.2921129503407984
featureUnlocked,0.2921129503407984
adClosed,0.243427458617332
matchLost,0.243427458617332
tutorialComplete,0.243427458617332
thumbPurchaseAttempt,0.243427458617332
adRequest,0.19474196689386566
skillUpgraded,0.19474196689386566
socialReward,0.19474196689386566
interstitialAdShown,0.19474196689386566
storeVisit,0.19474196689386566
share,0.19474196689386566
questCompleted,0.19474196689386566
matchStarted,0.19474196689386566
adsFreqSet,0.19474196689386566
videoRewardAwarded,0.19474196689386566
matchDrawn,0.1460564751703992
itemCollected,0.1460564751703992
heroLevelUp,0.1460564751703992
heroUpgrade,0.1460564751703992
gemsSpent,0.1460564751703992
zoneComplete,0.1460564751703992
shopEntered,0.1460564751703992
playerLevelUp,0.1460564751703992
matAttribution,0.1460564751703992
adjustAttribution,0.1460564751703992
craft,0.1460564751703992
achievement,0.1460564751703992
tutorialStepCompleted,0.1460564751703992
missionOpened,0.1460564751703992
chat,0.1460564751703992
characterCreated,0.1460564751703992
friendAdded,0.09737098344693283
gameReset,0.09737098344693283
ftueInteraction,0.09737098344693283
tutorialProgress,0.09737098344693283
guildJoined,0.09737098344693283
clanAction,0.09737098344693283
completeTutorialStep,0.09737098344693283
reRoll,0.09737098344693283
waveUp,0.09737098344693283
socialConnect,0.09737098344693283
imageMessageAction,0.09737098344693283
startTurn,0.09737098344693283
groupJoined,0.09737098344693283
battleStarted,0.09737098344693283
itemEquipped,0.09737098344693283
shopItemPurchased,0.09737098344693283
questStarted,0.09737098344693283
firstNodeLoss,0.09737098344693283
sessionEnd,0.09737098344693283
intro,0.09737098344693283
itemActioned,0.09737098344693283
guildLeft,0.09737098344693283
groupCreated,0.09737098344693283
zone_complete,0.09737098344693283
itemCrafted,0.09737098344693283
jobCompleted,0.09737098344693283
tutorialStarted,0.09737098344693283
heroRankUp,0.09737098344693283
friendRemoved,0.09737098344693283
purchase,0.09737098344693283
ftueLandmark,0.09737098344693283
groupLeft,0.09737098344693283
questComplete,0.09737098344693283
levelStarted,0.09737098344693283
groupDisbanded,0.09737098344693283
unitPromote,0.09737098344693283
tutorialEnd,0.09737098344693283
usedPilot,0.09737098344693283
collectPencil,0.09737098344693283
achievementCompleted,0.09737098344693283
tutorialStep,0.09737098344693283
adStarted,0.09737098344693283
error,0.09737098344693283
diceLevelUp,0.09737098344693283
fusion,0.09737098344693283
firstBattleComplete,0.09737098344693283
unitGained,0.09737098344693283
level_up,0.09737098344693283
taskCompleted,0.09737098344693283
itemDropped,0.09737098344693283
reward,0.09737098344693283
heroUnlock,0.09737098344693283
sessionInfo,0.09737098344693283
sessionStart,0.09737098344693283
rateMe,0.09737098344693283
tutorialCompleted,0.09737098344693283
class_select,0.09737098344693283
endTurn,0.09737098344693283
action,0.09737098344693283
teamChange,0.09737098344693283
dailySpin,0.09737098344693283
login,0.09737098344693283
dailyLogin,0.09737098344693283
guildJoin,0.09737098344693283
dropCompleted,0.09737098344693283
mhOnlineGameDisconnected,0.048685491723466416
attemptReset,0.048685491723466416
tutorial42_click_on_zone_2_node_5,0.048685491723466416
collectInfoTactics_S,0.048685491723466416
promoCodeUse,0.048685491723466416
postToSocialMedia,0.048685491723466416
levelQuit,0.048685491723466416
first_mission,0.048685491723466416
tutorial_bfour_wave_three,0.048685491723466416
specialOfferPopupClosed,0.048685491723466416
renamePerson,0.048685491723466416
ec_st_buy_pack1,0.048685491723466416
storyguild_story_training_grounds,0.048685491723466416
facilityTrainingInstant,0.048685491723466416
tutorial_target_select,0.048685491723466416
zone_2_node_4,0.048685491723466416
friendRemove,0.048685491723466416
refresh_PVP_group,0.048685491723466416
zone_7_node_5,0.048685491723466416
spellCasted,0.048685491723466416
tutorial_collect_shaide,0.048685491723466416
missionAttemptsRefill,0.048685491723466416
cardRetired,0.048685491723466416
tutorial_elemental_wheel,0.048685491723466416
pvpConnectionStatusChange,0.048685491723466416
heroSkinUnlocked,0.048685491723466416
crossPromotionQuestEnded,0.048685491723466416
zone_7_node_12,0.048685491723466416
sogCardLeveledUp,0.048685491723466416
tacticsScreenDisplayed,0.048685491723466416
collectiblesExchanged,0.048685491723466416
zone_7_node_2,0.048685491723466416
levelStartedLoading,0.048685491723466416
inviteFriend,0.048685491723466416
firstNode6Select,0.048685491723466416
join_alliance,0.048685491723466416
mhOnlineGameFinished,0.048685491723466416
quitGameConfirmPopupDisplayed,0.048685491723466416
inGameEventRatingPopupDisplayed,0.048685491723466416
characterCreate,0.048685491723466416
liveOpsSyncEnd,0.048685491723466416
gemsSpentAfterPurchase,0.048685491723466416
changedControls,0.048685491723466416
battlethree_collect_battle_3,0.048685491723466416
zone_7_node_15,0.048685491723466416
seasonReward,0.048685491723466416
deckSlotPurchased,0.048685491723466416
tutorial40_click_on_zone_2_node_3,0.048685491723466416
tutJourney4,0.048685491723466416
tutorial_strengths_and_weaknesses,0.048685491723466416
offerwallRewarded,0.048685491723466416
refreshQuickFight,0.048685491723466416
purchaseProductStorePriceInEuroSuperiorOrEqualTo7_99,0.048685491723466416
